#time	prediction	observation
4001	-5.33698	-6.060106516869726
4002	-5.33646	-6.060106516869726
4003	-5.33591	-6.060106516869726
4004	-5.33545	-6.060106516869726
4005	-5.33242	-6.060106516869726
4006	-5.35167	-6.060106516869726
4007	-5.37856	-5.951830201233982
4008	-5.37735	-5.396206295863037
4009	-5.37691	-5.396206295863037
4010	-5.37362	-5.396206295863037
4011	-5.37193	-5.396206295863037
4012	-5.37092	-5.396206295863037
4013	-5.36989	-5.396206295863037
4014	-5.36928	-5.396206295863037
4015	-5.36678	-5.396206295863037
4016	-5.36972	-5.396206295863037
4017	-5.37159	-5.396206295863037
4018	-5.37233	-5.396206295863037
4019	-5.61499	-5.396206295863037
4020	-5.61366	-5.396206295863037
4021	-5.71508	-5.396206295863037
4022	-5.7126	-5.396206295863037
4023	-5.70925	-5.396206295863037
4024	-5.74283	-5.396206295863037
4025	-5.73866	-5.396206295863037
4026	-5.7367	-5.396206295863037
4027	-5.73429	-5.396206295863037
4028	-5.7314	-5.396206295863037
4029	-5.73145	-5.396206295863037
4030	-5.7359	-5.396206295863037
4031	-5.69632	-5.396206295863037
4200	-6.19975	-6.350869677878054
4201	-6.20347	-6.350869677878054
4202	-6.20515	-6.350869677878054
4203	-6.20401	-6.350869677878054
4204	-6.20496	-6.350869677878054
4205	-6.20521	-6.350869677878054
4206	-6.20601	-6.350869677878054
4207	-6.20764	-6.350869677878054
4208	-6.20864	-6.350869677878054
4209	-6.20863	-6.350869677878054
4210	-6.21141	-6.350869677878054
4211	-6.2169	-6.594670718197124
4212	-6.22039	-6.594670718197124
4213	-6.24481	-6.594670718197124
4214	-6.24066	-6.594670718197124
4215	-6.24726	-6.572822355998439
4216	-6.25286	-6.572822355998439
4217	-6.25506	-6.572822355998439
4218	-6.25767	-6.572822355998439
4219	-6.26243	-6.572822355998439
4220	-6.26571	-6.572822355998439
4221	-6.26775	-6.435227446070712
4222	-6.27163	-6.435227446070712
4223	-6.27465	-6.435227446070712
4224	-6.27941	-6.435227446070712
4225	-6.28364	-6.435227446070712
4226	-6.28567	-6.435227446070712
4227	-6.28699	-6.435227446070712
4228	-6.28951	-6.435227446070712
4229	-6.29254	-6.435227446070712
4230	-6.29474	-6.435227446070712
4231	-6.29392	-6.112906193630284
4232	-6.29557	-6.112906193630284
4233	-6.2989	-6.112906193630284
4234	-6.30099	-6.112906193630284
4235	-6.39717	-6.112906193630284
4236	-6.39832	-6.112906193630284
4237	-6.40898	-6.112906193630284
4238	-6.40987	-6.112906193630284
4239	-6.40292	-6.112906193630284
4240	-6.40395	-6.112906193630284
4241	-6.40428	-6.112906193630284
4242	-6.40539	-6.112906193630284
4243	-6.40615	-6.112906193630284
4244	-6.40731	-6.112906193630284
4245	-6.35763	-6.112906193630284
4246	-6.35699	-6.112906193630284
4247	-6.36065	-6.112906193630284
4248	-6.36116	-6.112906193630284
4249	-6.36378	-6.112906193630284
4250	-6.36474	-6.112906193630284
4251	-6.36824	-6.112906193630284
4252	-6.37062	-6.112906193630284
4253	-6.3723	-6.112906193630284
4254	-6.37318	-6.112906193630284
4255	-6.19847	-6.169648750642597
4256	-6.20035	-6.169648750642597
4257	-6.19973	-6.169648750642597
4258	-6.2004	-6.169648750642597
4259	-6.20236	-6.169648750642597
4260	-6.20149	-6.169648750642597
4261	-6.20224	-6.169648750642597
4262	-6.20173	-6.013031310841758
4263	-6.20393	-6.013031310841758
4264	-6.20448	-6.013031310841758
4265	-6.20423	-6.013031310841758
4266	-6.20427	-6.013031310841758
4267	-6.20154	-6.013031310841758
4268	-6.20037	-6.013031310841758
4269	-6.20295	-6.013031310841758
4270	-6.20227	-6.013031310841758
4271	-6.20168	-6.013031310841758
4272	-6.20378	-6.013031310841758
4273	-6.20436	-6.013031310841758
4274	-6.2037	-6.013031310841758
4275	-6.20181	-6.013031310841758
4276	-6.20136	-6.013031310841758
4277	-6.20302	-6.013031310841758
4278	-6.20532	-6.013031310841758
4279	-6.22842	-6.013031310841758
4280	-6.22941	-6.013031310841758
4281	-6.22989	-6.013031310841758
4282	-6.23117	-6.013031310841758
4283	-6.23074	-6.013031310841758
4284	-6.23019	-6.013031310841758
4285	-6.22825	-6.013031310841758
4286	-6.14134	-6.126412043463852
4287	-6.14006	-6.126412043463852
4288	-6.13516	-6.126412043463852
4289	-6.1322	-6.126412043463852
4290	-6.12897	-6.126412043463852
4291	-6.12732	-6.126412043463852
4292	-6.12746	-6.126412043463852
4293	-6.12648	-6.126412043463852
4294	-6.1281	-6.126412043463852
4295	-6.12813	-6.126412043463852
4296	-6.12851	-6.126412043463852
4297	-6.12816	-6.24885182011423
4298	-6.1263	-6.24885182011423
4299	-6.12427	-6.24885182011423
4300	-6.11827	-6.24885182011423
4301	-6.11351	-6.24885182011423
4302	-6.10916	-6.24885182011423
4303	-6.10447	-6.24885182011423
4304	-6.0986	-6.24885182011423
4305	-6.09473	-6.24885182011423
4306	-6.08863	-6.457510690209257
4307	-6.08495	-6.58143357162568
4308	-6.08096	-6.58143357162568
4309	-6.07632	-6.58143357162568
4310	-6.11757	-6.58143357162568
4311	-6.11381	-6.58143357162568
4312	-6.11047	-6.58143357162568
4313	-6.1066	-6.58143357162568
4314	-6.10356	-6.58143357162568
4315	-6.1009	-6.58143357162568
4316	-6.09943	-6.646969024234719
4317	-6.09945	-6.706460669268243
4318	-6.0987	-6.706460669268243
4319	-6.09959	-6.447818661160664
4320	-6.09925	-6.447818661160664
4321	-6.14743	-6.447818661160664
4322	-6.14627	-6.447818661160664
4323	-6.1433	-6.447818661160664
4324	-6.14279	-6.447818661160664
4325	-6.14016	-6.447818661160664
4326	-6.13887	-6.447818661160664
4327	-6.13582	-6.447818661160664
4328	-6.13482	-6.263229129938578
4329	-6.13227	-6.263229129938578
4330	-6.21468	-6.263229129938578
4331	-6.26292	-6.263229129938578
4332	-6.2612	-6.263229129938578
4333	-6.25887	-6.263229129938578
4334	-6.2767	-6.263229129938578
4336	-6.25814	-6.263229129938578
4337	-6.26851	-6.263229129938578
4338	-6.26476	-6.263229129938578
4339	-6.26108	-6.263229129938578
4340	-6.2872	-6.263229129938578
4341	-6.31115	-6.263229129938578
4342	-6.30885	-6.263229129938578
4343	-6.2025	-6.263229129938578
4344	-6.20277	-6.263229129938578
4345	-6.22543	-6.263229129938578
4346	-6.22743	-6.263229129938578
4347	-6.23243	-6.263229129938578
4348	-6.23502	-6.263229129938578
4349	-6.23992	-6.263229129938578
4350	-6.23981	-6.263229129938578
4351	-6.23917	-6.263229129938578
4352	-6.16548	-6.3745023444423214
4353	-6.16486	-6.3745023444423214
4354	-6.17041	-6.3745023444423214
4355	-6.16997	-6.3745023444423214
4356	-6.17135	-6.3745023444423214
4357	-6.16937	-6.520698279302276
4358	-6.17716	-6.594670718197124
4359	-6.17581	-6.594670718197124
4360	-6.17504	-6.594670718197124
4361	-6.17435	-6.594670718197124
4362	-6.17303	-6.594670718197124
4363	-6.17059	-6.594670718197124
4364	-6.17087	-6.594670718197124
4365	-6.17118	-6.594670718197124
4366	-6.17205	-6.749043560668106
4367	-6.17103	-6.749043560668106
4536	-5.77081	-6.302552692627474
4537	-5.77138	-6.302552692627474
4538	-5.77003	-6.353429646464272
4539	-5.77012	-6.353429646464272
4540	-5.76584	-6.353429646464272
4541	-5.76621	-6.353429646464272
4542	-5.76348	-6.353429646464272
4543	-5.76295	-6.353429646464272
4544	-5.76273	-6.353429646464272
4545	-5.76376	-6.353429646464272
4546	-5.76135	-6.63699005726114
4547	-5.75969	-6.6129662987176365
4548	-5.75674	-6.6129662987176365
4549	-5.7613	-6.6129662987176365
4550	-5.82924	-6.4844705506251366
4551	-5.8324	-6.4844705506251366
4552	-6.06291	-6.4844705506251366
4553	-6.06422	-6.4844705506251366
4554	-6.06446	-6.4844705506251366
4555	-6.10037	-6.4844705506251366
4556	-6.09716	-6.4844705506251366
4557	-6.09312	-6.4844705506251366
4558	-6.09342	-6.4844705506251366
4559	-6.084	-6.4844705506251366
4560	-6.07839	-6.4844705506251366
4561	-6.07957	-6.4844705506251366
4562	-6.10197	-6.399495393354495
4563	-6.09905	-6.399495393354495
4564	-6.09683	-6.399495393354495
4565	-6.09314	-6.399495393354495
4566	-6.08032	-6.399495393354495
4567	-6.07145	-6.399495393354495
4568	-6.06914	-6.399495393354495
4569	-6.06411	-6.399495393354495
4570	-6.18232	-6.399495393354495
4571	-6.16735	-5.7003837600015865
4572	-6.16469	-5.578593524591584
4573	-6.16071	-5.578593524591584
4574	-6.12704	-5.578593524591584
4575	-6.12506	-5.578593524591584
4576	-6.22111	-5.578593524591584
4577	-6.21909	-5.578593524591584
4578	-6.21882	-5.578593524591584
4579	-6.23532	-5.578593524591584
4580	-6.23491	-5.578593524591584
4581	-6.23392	-5.578593524591584
4582	-6.23395	-5.578593524591584
4583	-6.23448	-5.578593524591584
4584	-6.2357	-5.578593524591584
4585	-6.23668	-5.578593524591584
4586	-6.2139	-5.578593524591584
4587	-6.2128	-5.578593524591584
4588	-6.21297	-5.578593524591584
4589	-6.21319	-5.578593524591584
4590	-6.21514	-5.578593524591584
4591	-6.21357	-5.578593524591584
4592	-6.21481	-5.578593524591584
4593	-6.21582	-5.578593524591584
4594	-6.22457	-5.578593524591584
4595	-5.81182	-5.578593524591584
4596	-5.74115	-6.263229129938578
4597	-5.74164	-6.263229129938578
4598	-5.74996	-6.263229129938578
4599	-5.74986	-5.674320173156573
4600	-5.7492	-5.674320173156573
4601	-5.74828	-5.674320173156573
4602	-5.74763	-5.674320173156573
4603	-5.74543	-5.674320173156573
4604	-5.74394	-5.674320173156573
4605	-5.74377	-5.674320173156573
4606	-5.7457	-5.674320173156573
4607	-5.74473	-5.674320173156573
4608	-5.74597	-5.674320173156573
4609	-5.74539	-5.674320173156573
4610	-5.7473	-5.674320173156573
4611	-5.74705	-5.674320173156573
4612	-5.74517	-5.674320173156573
4613	-5.74575	-5.674320173156573
4614	-5.74998	-5.674320173156573
4615	-5.74859	-5.674320173156573
4616	-5.74926	-5.674320173156573
4617	-5.74917	-5.674320173156573
4618	-5.74966	-5.674320173156573
4619	-5.75052	-5.674320173156573
4620	-6.02893	-5.674320173156573
4621	-6.02854	-5.674320173156573
4622	-6.02861	-5.674320173156573
4623	-5.78957	-6.09269615116603
4624	-5.78941	-6.267429341420593
4625	-5.78939	-6.2912647538549
4626	-5.78925	-6.2912647538549
4627	-5.78821	-6.2912647538549
4628	-5.78751	-6.2912647538549
4629	-5.78753	-6.2912647538549
4630	-5.7868	-6.2912647538549
4631	-5.78732	-6.2912647538549
4632	-5.78707	-6.231036484800241
4633	-5.78655	-6.231036484800241
4634	-5.78439	-6.231036484800241
4635	-5.78385	-6.231036484800241
4636	-5.78245	-6.231036484800241
4637	-5.78233	-6.231036484800241
4638	-5.78278	-6.231036484800241
4639	-5.78105	-6.231036484800241
4640	-5.78234	-6.231036484800241
4641	-5.78219	-6.231036484800241
4642	-5.78094	-6.231036484800241
4643	-5.77917	-6.231036484800241
4644	-5.79307	-6.231036484800241
4645	-5.79135	-6.231036484800241
4646	-5.7901	-6.231036484800241
4647	-5.95945	-6.231036484800241
4648	-6.03068	-6.231036484800241
4649	-6.03922	-6.231036484800241
4650	-6.03617	-6.231036484800241
4656	-6.00271	-6.38267458421943
4657	-6.00272	-6.470775034372667
4658	-6.00166	-6.470775034372667
4659	-5.9989	-6.470775034372667
4660	-5.99808	-6.470775034372667
4661	-5.99643	-6.540019802968262
4662	-5.99852	-6.543983365182255
4663	-6.00348	-6.543983365182255
4664	-6.00598	-6.543983365182255
4665	-6.0066	-6.543983365182255
4666	-6.00952	-6.543983365182255
4667	-6.01318	-6.543983365182255
4668	-6.0198	-6.543983365182255
4669	-6.01654	-6.543983365182255
4670	-6.00983	-6.543983365182255
4671	-6.0781	-6.572822355998439
4672	-6.09925	-6.572822355998439
4673	-6.09615	-6.572822355998439
4674	-6.0946	-6.572822355998439
4675	-6.09261	-6.572822355998439
4676	-6.09099	-6.572822355998439
4677	-6.09012	-6.572822355998439
4678	-6.08925	-6.432138802372297
4679	-6.08866	-6.432138802372297
4680	-6.15007	-6.432138802372297
4681	-6.18524	-6.432138802372297
4682	-6.18461	-6.432138802372297
4683	-6.18292	-6.432138802372297
4684	-6.18155	-6.432138802372297
4685	-6.2073	-6.432138802372297
4686	-6.20742	-6.432138802372297
4687	-6.20473	-6.432138802372297
4688	-6.2041	-6.4290603055862565
4689	-6.20299	-6.4290603055862565
4690	-6.2039	-6.4290603055862565
4691	-6.20499	-6.4290603055862565
4692	-6.20554	-6.4290603055862565
4693	-6.20536	-6.4290603055862565
4694	-6.20412	-6.4290603055862565
4695	-6.25185	-6.4290603055862565
4696	-6.26492	-6.4290603055862565
4697	-6.26533	-6.4290603055862565
4698	-6.26449	-6.193881102972204
4699	-6.26453	-6.193881102972204
4700	-6.26546	-6.193881102972204
4701	-6.26542	-6.193881102972204
4702	-6.20944	-6.193881102972204
4703	-6.2102	-6.193881102972204
4872	-6.18223	-6.246830751983473
4873	-6.18444	-6.246830751983473
4874	-6.18709	-6.246830751983473
4875	-6.18961	-6.246830751983473
4876	-6.19212	-6.246830751983473
4877	-6.21147	-6.246830751983473
4878	-6.21475	-6.246830751983473
4879	-6.21575	-6.246830751983473
4880	-6.21727	-6.246830751983473
4881	-6.21912	-6.246830751983473
4882	-6.28782	-6.246830751983473
4883	-6.28829	-6.246830751983473
4884	-6.28967	-6.246830751983473
4885	-6.29095	-6.246830751983473
4886	-6.2636	-6.246830751983473
4887	-6.21482	-6.498598369233258
4888	-6.22994	-6.498598369233258
4889	-6.23108	-6.58143357162568
4890	-6.23146	-6.6129662987176365
4891	-6.23186	-6.6129662987176365
4892	-6.23184	-6.6129662987176365
4893	-6.23286	-6.6129662987176365
4894	-6.23157	-6.377205923260521
4895	-6.23275	-6.121863265765277
4896	-6.23473	-6.121863265765277
4897	-6.23632	-6.121863265765277
4898	-6.24084	-6.121863265765277
4899	-6.24699	-6.121863265765277
4900	-6.24519	-6.121863265765277
4901	-6.24469	-6.121863265765277
4902	-6.2471	-6.121863265765277
4903	-6.24998	-6.121863265765277
4904	-6.25282	-6.121863265765277
4905	-6.25561	-6.121863265765277
4906	-6.25377	-6.121863265765277
4907	-6.25434	-6.121863265765277
4908	-6.25226	-6.121863265765277
4909	-6.25403	-6.121863265765277
4910	-6.25122	-6.121863265765277
4911	-6.34481	-6.121863265765277
4912	-6.34454	-6.121863265765277
4913	-6.37846	-6.118855098861115
4914	-6.39	-6.118855098861115
4915	-6.38992	-6.118855098861115
4916	-6.39069	-6.118855098861115
4917	-6.39151	-6.118855098861115
4918	-6.30596	-6.118855098861115
4919	-6.18327	-6.118855098861115
4920	-6.18378	-6.118855098861115
4921	-6.18445	-6.118855098861115
4922	-6.18692	-6.118855098861115
4923	-6.18989	-6.111433016394158
4924	-6.19068	-5.899078319679153
4925	-6.19043	-5.899078319679153
4926	-6.18944	-5.899078319679153
4927	-6.19033	-5.899078319679153
4928	-6.19264	-5.899078319679153
4929	-6.19742	-5.899078319679153
4930	-6.19726	-5.899078319679153
4931	-6.19747	-5.899078319679153
4932	-6.19775	-5.899078319679153
4933	-6.19556	-5.899078319679153
4934	-6.19522	-5.899078319679153
4935	-6.19447	-5.899078319679153
4936	-6.19233	-5.899078319679153
4937	-6.18956	-5.899078319679153
4938	-6.18848	-5.899078319679153
4939	-6.18574	-5.899078319679153
4940	-6.18214	-5.899078319679153
4941	-6.17896	-5.899078319679153
4942	-6.17657	-5.899078319679153
4943	-6.17341	-5.41327770248193
4944	-6.1716	-5.41327770248193
4945	-6.16846	-5.41327770248193
4946	-6.16478	-5.41327770248193
4947	-6.1603	-5.41327770248193
4948	-6.03299	-5.41327770248193
4949	-6.03207	-5.41327770248193
4950	-6.03085	-5.41327770248193
4951	-6.0292	-5.41327770248193
4952	-6.02922	-5.41327770248193
4953	-6.02906	-5.41327770248193
4954	-6.02576	-5.41327770248193
4955	-6.02364	-5.41327770248193
4956	-6.02099	-5.41297412190721
4957	-6.01887	-5.41297412190721
4958	-6.01625	-5.41297412190721
4959	-6.01358	-5.41297412190721
4960	-6.01112	-5.313068939494958
4961	-6.00976	-4.935317433771488
4962	-6.00632	-4.935317433771488
4963	-6.00238	-4.935317433771488
4964	-5.99798	-4.935317433771488
4965	-5.99723	-4.935317433771488
4966	-5.99244	-4.935317433771488
4967	-5.6929	-4.935317433771488
4968	-5.68775	-4.935317433771488
4969	-5.68686	-4.935317433771488
4970	-5.68295	-4.935317433771488
4971	-5.67701	-4.935317433771488
4972	-5.67053	-4.935317433771488
4973	-5.66236	-4.935317433771488
4974	-5.65641	-4.935317433771488
4975	-5.65262	-4.935317433771488
4976	-5.64955	-4.935317433771488
4977	-5.64977	-4.935317433771488
4978	-5.64804	-4.935317433771488
4979	-5.64719	-4.935317433771488
4980	-5.64986	-4.935317433771488
4981	-5.64753	-4.935317433771488
4982	-5.64686	-4.935317433771488
4983	-5.64489	-4.935317433771488
4984	-5.58351	-4.935317433771488
4985	-5.36335	-5.265520210574422
4986	-5.36324	-5.265520210574422
4987	-5.36293	-5.265520210574422
4988	-5.35898	-5.265520210574422
4989	-5.3555	-5.265520210574422
4990	-5.34811	-5.265520210574422
4991	-5.33831	-5.265520210574422
4992	-5.31338	-5.265520210574422
4993	-5.31085	-5.265520210574422
4994	-5.29819	-5.265520210574422
4995	-5.29698	-5.266778652687834
4996	-5.29085	-5.266778652687834
4997	-5.28933	-5.266778652687834
4998	-5.29343	-5.266778652687834
4999	-5.2893	-5.266778652687834
5000	-5.28894	-5.266778652687834
5001	-5.2885	-5.266778652687834
5002	-5.2866	-5.266778652687834
5003	-5.28775	-5.266778652687834
5004	-5.28638	-5.266778652687834
5005	-5.28192	-5.375975875352138
5006	-5.27598	-5.375975875352138
5008	-5.25152	-5.375975875352138
5009	-5.38323	-5.194404001672745
5010	-5.37616	-5.194404001672745
5011	-5.3681	-5.194404001672745
5012	-5.36037	-5.194404001672745
5013	-5.35066	-5.194404001672745
5014	-5.34439	-5.194404001672745
5015	-5.33951	-5.194404001672745
5016	-5.33361	-5.194404001672745
5017	-5.32977	-5.194404001672745
5018	-5.32676	-5.194404001672745
5019	-5.32565	-4.018303682735515
5020	-5.32217	-4.018303682735515
5021	-5.31716	-4.018303682735515
5022	-5.31726	-4.018303682735515
5023	-5.31032	-4.018303682735515
5024	-5.30477	-4.018303682735515
5025	-5.30504	-4.018303682735515
5026	-5.30685	-4.018303682735515
5027	-5.30628	-4.018303682735515
5028	-5.30694	-4.018303682735515
5029	-5.35215	-4.018303682735515
5030	-5.35048	-4.018303682735515
5031	-5.34983	-4.018303682735515
5032	-5.34627	-4.018303682735515
5033	-5.31047	-4.018303682735515
5034	-5.30808	-4.018303682735515
5035	-5.30446	-4.018303682735515
5036	-5.30286	-4.018303682735515
5037	-5.30679	-4.018303682735515
5038	-5.33034	-4.018303682735515
5039	-5.38238	-4.018303682735515
5208	-5.46059	-5.3716621664238815
5209	-5.46032	-5.3716621664238815
5210	-5.46374	-5.3716621664238815
5211	-5.45637	-5.3716621664238815
5212	-5.45627	-5.3716621664238815
5213	-5.59938	-5.3716621664238815
5214	-5.59853	-5.3716621664238815
5215	-5.59247	-5.3716621664238815
5216	-5.59049	-5.3716621664238815
5217	-5.4522	-5.67003292726534
5218	-5.45137	-5.604376605644163
5219	-5.45263	-5.604376605644163
5220	-5.45114	-5.604376605644163
5221	-5.44971	-5.604376605644163
5222	-5.44831	-5.604376605644163
5223	-5.44672	-5.604376605644163
5224	-5.4455	-5.604376605644163
5225	-5.44548	-5.604376605644163
5226	-5.44351	-5.604376605644163
5227	-5.44379	-5.604376605644163
5228	-5.44741	-5.604376605644163
5229	-5.45415	-5.604376605644163
5230	-5.45832	-5.604376605644163
5231	-5.46069	-5.604376605644163
5232	-5.46734	-5.604376605644163
5233	-5.47383	-5.604376605644163
5234	-5.47203	-5.604376605644163
5235	-5.47141	-5.604376605644163
5236	-5.47347	-5.604376605644163
5237	-5.51408	-5.604376605644163
5238	-5.51281	-5.604376605644163
5239	-5.51308	-5.604376605644163
5240	-5.51656	-5.604376605644163
5241	-5.63911	-5.604376605644163
5242	-5.6165	-5.8448158403059915
5243	-5.61927	-5.8448158403059915
5244	-5.62113	-5.8448158403059915
5245	-5.62078	-5.8448158403059915
5246	-5.61943	-5.8448158403059915
5247	-5.61887	-5.8553012813568746
5248	-5.61851	-5.8553012813568746
5249	-5.62017	-5.647701685465633
5250	-5.62071	-5.647701685465633
5251	-5.62466	-4.451807195296687
5252	-5.63201	-4.451807195296687
5253	-5.64761	-4.451807195296687
5254	-5.65743	-4.451807195296687
5255	-5.66733	-4.451807195296687
5256	-5.68096	-4.451807195296687
5257	-5.67879	-4.451807195296687
5258	-5.67778	-4.451807195296687
5259	-5.67657	-4.451807195296687
5260	-5.67627	-4.451807195296687
5261	-5.66711	-4.451807195296687
5262	-5.6507	-4.451807195296687
5263	-5.63952	-4.451807195296687
5264	-5.63454	-4.451807195296687
5265	-5.67074	-3.131091186722166
5266	-5.76874	-3.131091186722166
5267	-5.76863	-3.131091186722166
5268	-5.77062	-3.131091186722166
5269	-5.77007	-3.131091186722166
5270	-5.7706	-3.131091186722166
5271	-5.77468	-3.131091186722166
5272	-5.77574	-3.131091186722166
5273	-5.69176	-3.131091186722166
5274	-5.69403	-3.131091186722166
5275	-4.98969	-3.131091186722166
5276	-4.99497	-3.131091186722166
5277	-5.00187	-3.131091186722166
5278	-5.00677	-3.131091186722166
5279	-5.01397	-3.131091186722166
5280	-5.02321	-3.131091186722166
5281	-5.02754	-3.131091186722166
5282	-5.03198	-3.131091186722166
5283	-5.03895	-3.131091186722166
5284	-5.03811	-3.131091186722166
5285	-5.03745	-3.131091186722166
5286	-5.0361	-3.131091186722166
5287	-5.02994	-3.131091186722166
5288	-5.01312	-3.131091186722166
5289	-4.56212	-5.3403784979011375
5290	-4.58143	-5.401625389801324
5291	-4.59726	-5.211124884224583
5292	-4.63035	-5.211124884224583
5293	-4.64828	-5.211124884224583
5294	-4.65433	-5.211124884224583
5295	-4.66616	-5.211124884224583
5296	-4.67864	-5.211124884224583
5297	-4.68175	-5.211124884224583
5298	-4.68902	-5.211124884224583
5299	-4.6938	-5.211124884224583
5300	-4.70343	-5.211124884224583
5301	-4.70418	-5.211124884224583
5302	-4.71489	-5.211124884224583
5303	-4.71379	-5.211124884224583
5304	-4.71972	-5.211124884224583
5305	-4.7234	-5.211124884224583
5306	-4.72697	-5.211124884224583
5307	-4.72909	-5.211124884224583
5308	-4.72773	-5.211124884224583
5309	-4.72998	-5.211124884224583
5310	-4.72371	-5.211124884224583
5311	-4.72307	-5.211124884224583
5312	-4.72618	-5.211124884224583
5313	-5.44959	-5.211124884224583
5314	-5.4686	-5.211124884224583
5315	-5.40953	-5.201957377983679
5316	-5.4154	-5.201957377983679
5317	-5.42448	-5.201957377983679
5318	-5.43905	-5.201957377983679
5319	-5.44539	-5.201957377983679
5320	-5.45564	-5.201957377983679
5321	-5.46537	-5.201957377983679
5322	-5.46808	-5.201957377983679
5323	-5.4719	-5.201957377983679
5324	-5.4835	-5.201957377983679
5325	-5.49077	-5.201957377983679
5326	-5.49181	-5.201957377983679
5327	-5.50379	-5.201957377983679
5328	-5.51723	-5.201957377983679
5329	-5.52609	-5.201957377983679
5330	-5.5426	-5.201957377983679
5331	-5.53177	-5.201957377983679
5332	-5.542	-5.201957377983679
5333	-5.53584	-5.201957377983679
5334	-5.54645	-5.201957377983679
5335	-5.54105	-5.201957377983679
5336	-5.53677	-5.201957377983679
5337	-5.62749	-5.201957377983679
5338	-5.6299	-5.201957377983679
5339	-5.63271	-5.898184214008255
5340	-5.62492	-6.158015195409885
5341	-5.62388	-6.158015195409885
5342	-5.62861	-6.158015195409885
5343	-5.63814	-6.158015195409885
5344	-5.6441	-6.158015195409885
5345	-5.63747	-6.158015195409885
5346	-5.62989	-6.158015195409885
5347	-5.62649	-6.158015195409885
5348	-5.62949	-6.158015195409885
5349	-5.62518	-6.158015195409885
5350	-5.62086	-6.158015195409885
5351	-5.62009	-6.158015195409885
5352	-5.61973	-6.432138802372297
5353	-5.61456	-6.432138802372297
5354	-5.6173	-6.432138802372297
5355	-5.6205	-6.432138802372297
5356	-5.62453	-6.432138802372297
5357	-5.61756	-6.432138802372297
5358	-5.62421	-6.432138802372297
5359	-5.62501	-6.432138802372297
5360	-5.63417	-6.432138802372297
5361	-5.6032	-6.432138802372297
5362	-5.60167	-6.432138802372297
5363	-5.8768	-6.432138802372297
5364	-5.98605	-6.432138802372297
5365	-5.98442	-6.432138802372297
5366	-5.98231	-6.706460669268243
5367	-5.98287	-6.706460669268243
5368	-5.98567	-6.706460669268243
5369	-5.98395	-6.706460669268243
5370	-5.9883	-6.706460669268243
5371	-5.98382	-6.706460669268243
5372	-5.98315	-6.706460669268243
5373	-5.98414	-6.706460669268243
5374	-5.98726	-6.762029214583663
5375	-5.98927	-6.712287824556513
5544	-6.06141	-5.398765953083553
5545	-6.07544	-5.398765953083553
5546	-6.07507	-5.398765953083553
5547	-6.01579	-5.398765953083553
5548	-6.01562	-5.398765953083553
5549	-5.96937	-5.398765953083553
5550	-5.96795	-5.398765953083553
5551	-5.98233	-5.398765953083553
5552	-5.98456	-5.398765953083553
5553	-5.9863	-5.398765953083553
5554	-5.89063	-5.398765953083553
5555	-5.89797	-5.398765953083553
5556	-5.89978	-5.398765953083553
5557	-5.89963	-5.398765953083553
5558	-5.90032	-5.398765953083553
5559	-5.89966	-5.398765953083553
5560	-5.90567	-5.398765953083553
5561	-5.91768	-5.398765953083553
5562	-5.9151	-5.398765953083553
5563	-5.91382	-5.398765953083553
5564	-5.91346	-5.398765953083553
5565	-5.91411	-5.398765953083553
5566	-5.91405	-5.398765953083553
5567	-5.54153	-5.811831141413303
5568	-5.54224	-5.811831141413303
5569	-5.54286	-5.811831141413303
5570	-5.54262	-5.811831141413303
5571	-5.54086	-5.811831141413303
5572	-5.53931	-5.811831141413303
5573	-5.53839	-5.811831141413303
5574	-5.53395	-5.811831141413303
5575	-5.53313	-5.811831141413303
5576	-5.53377	-5.811831141413303
5577	-5.5337	-5.811831141413303
5578	-5.53548	-5.811831141413303
5579	-5.5397	-5.811831141413303
5580	-5.54222	-5.811831141413303
5581	-5.53748	-5.811831141413303
5582	-5.53355	-5.811831141413303
5583	-5.53069	-5.811831141413303
5584	-5.5333	-5.811831141413303
5585	-5.54417	-5.811831141413303
5586	-5.54764	-5.811831141413303
5587	-5.54798	-5.900872072273533
5588	-5.54414	-5.900872072273533
5589	-5.54023	-5.900872072273533
5590	-5.53338	-5.900872072273533
5591	-5.68976	-5.900872072273533
5592	-5.67959	-5.941725853314049
5593	-5.67779	-5.941725853314049
5594	-5.67801	-5.941725853314049
5595	-5.6742	-5.941725853314049
5596	-5.67142	-5.941725853314049
5597	-5.67331	-5.941725853314049
5598	-5.66955	-5.941725853314049
5599	-5.67347	-5.941725853314049
5600	-5.67643	-5.941725853314049
5601	-5.67696	-5.941725853314049
5602	-5.67664	-5.941725853314049
5603	-5.67779	-5.941725853314049
5604	-5.67918	-5.941725853314049
5605	-5.6782	-5.941725853314049
5606	-5.67831	-5.941725853314049
5607	-5.67781	-5.941725853314049
5608	-5.67766	-5.941725853314049
5609	-5.67751	-5.998050058915731
5610	-5.67877	-5.998050058915731
5611	-5.7183	-5.998050058915731
5612	-5.72021	-5.998050058915731
5613	-5.72336	-6.236894102793087
5614	-5.72511	-6.236894102793087
5615	-5.7957	-6.236894102793087
5617	-5.81756	-6.236894102793087
5618	-5.81942	-6.257007934247491
5619	-5.81876	-6.257007934247491
5620	-5.81879	-6.257007934247491
5621	-5.82012	-6.257007934247491
5622	-5.82071	-6.289045330395903
